PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,GroupId,PersonId,GroupSize,IsAlone,IsFirstInGroup,IsLastInGroup,Deck,CabinNum,Side,DeckGroup,Surname,NameLength,FamilySize,HasFamily,TotalSpending,HasSpending,SpendingDiversity,AvgSpending,MaxSpending,RoomService_Ratio,FoodCourt_Ratio,ShoppingMall_Ratio,Spa_Ratio,VRDeck_Ratio,log_RoomService,log_FoodCourt,log_ShoppingMall,log_Spa,log_VRDeck,log_TotalSpending,AgeGroup,IsChild,IsTeen,IsAdult,IsElderly,Age_TotalSpending,CryoSleep_NoSpending,VIP_HighSpending,CabinEven,CabinSection,FamilySpendingPerPerson,SpendingRankInGroup,AgeRankInGroup
2902_01,Earth,False,G/471/P,TRAPPIST-1e,33.0,False,123.0,760.0,0.0,0.0,0.0,Lyney Merkins,False,2902,1,1,1,1,1,G,471,P,Group_FG,Merkins,13,1,0,883.0,1,2,176.6,760.0,0.13914027149321267,0.8597285067873304,0.0,0.0,0.0,4.820281565605037,6.634633357861686,0.0,0.0,0.0,6.784457062637643,MiddleAge,0,0,1,0,29139.0,0,0,0,400-500,883.0,1.0,1.0
2905_01,Earth,False,G/462/S,55 Cancri e,24.0,False,489.0,0.0,0.0,0.0,0.0,Lloyde Parsoney,False,2905,1,1,1,1,1,G,462,S,Group_FG,Parsoney,15,1,0,489.0,1,1,122.25,489.0,0.9979591836734694,0.0,0.0,0.0,0.0,6.194405391104672,0.0,0.0,0.0,0.0,6.194405391104672,YoungAdult,0,0,1,0,11736.0,0,0,1,400-500,489.0,1.0,1.0
2906_01,Earth,False,G/463/S,TRAPPIST-1e,29.0,False,1.0,0.0,133.0,104.0,574.0,Margia Gainebergan,False,2906,1,1,1,1,1,G,463,S,Group_FG,Gainebergan,18,1,0,812.0,1,4,162.4,574.0,0.0012300123001230013,0.0,0.16359163591635917,0.12792127921279212,0.7060270602706027,0.6931471805599453,0.0,4.897839799950911,4.653960350157523,6.354370040797351,6.70073110954781,YoungAdult,0,0,1,0,23548.0,0,0,0,400-500,812.0,1.0,1.0
2907_01,Earth,False,F/552/S,TRAPPIST-1e,25.0,False,0.0,9.0,2005.0,0.0,5.0,Paulah Weavesend,True,2907,1,1,1,1,1,F,552,S,Group_FG,Weavesend,16,1,0,2019.0,1,3,403.8,2005.0,0.0,0.004455445544554455,0.9925742574257426,0.0,0.0024752475247524753,0.0,2.302585092994046,7.603897968521881,0.0,1.791759469228055,7.61085279039525,YoungAdult,0,0,1,0,50475.0,0,0,1,500-600,2019.0,1.0,1.0
2908_01,Earth,False,G/464/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Nica Berreranks,False,2908,1,2,0,1,0,G,464,S,Group_FG,Berreranks,15,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,1,400-500,0.0,2.0,2.0
2908_02,Earth,False,F/553/S,TRAPPIST-1e,13.0,False,649.0,2.0,0.0,124.0,143.0,Benda Berreranks,False,2908,2,2,0,0,1,F,553,S,Group_FG,Berreranks,16,2,1,918.0,1,4,183.6,649.0,0.70620239390642,0.002176278563656148,0.0,0.13492927094668117,0.15560391730141457,6.476972362889683,1.0986122886681098,0.0,4.8283137373023015,4.969813299576001,6.823286122355687,Teen,0,1,0,0,11934.0,0,0,0,500-600,459.0,1.0,1.0
2909_01,Earth,True,G/473/P,55 Cancri e,7.0,False,0.0,0.0,0.0,0.0,0.0,Eddiey Polloantes,False,2909,1,1,1,1,1,G,473,P,Group_FG,Polloantes,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,1,0,0,400-500,0.0,1.0,1.0
2910_01,Earth,False,F/602/P,PSO J318.5-22,32.0,False,0.0,0.0,736.0,0.0,0.0,Celis Bucknersony,False,2910,1,1,1,1,1,F,602,P,Group_FG,Bucknersony,17,1,0,736.0,1,1,147.2,736.0,0.0,0.0,0.9986431478968792,0.0,0.0,0.0,0.0,6.602587892189336,0.0,0.0,6.602587892189336,MiddleAge,0,0,1,0,23552.0,0,0,1,600-700,736.0,1.0,1.0
2912_01,Mars,True,E/178/P,TRAPPIST-1e,34.0,False,0.0,0.0,0.0,0.0,0.0,Beeres Kine,False,2912,1,1,1,1,1,E,178,P,Group_CD,Kine,11,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,1,100-200,0.0,1.0,1.0
2913_01,Mars,False,F/603/P,TRAPPIST-1e,49.0,False,21.0,25.0,1509.0,0.0,1042.0,Pefox Sau,False,2913,1,1,1,1,1,F,603,P,Group_FG,Sau,9,1,0,2597.0,1,4,519.4,1509.0,0.008083140877598153,0.00962278675904542,0.5808314087759815,0.0,0.4010777521170131,3.091042453358316,3.258096538021482,7.31986492980897,0.0,6.949856455000773,7.862497197230545,MiddleAge,0,0,1,0,127253.0,0,0,0,600-700,2597.0,1.0,1.0
2919_01,Mars,False,D/96/S,TRAPPIST-1e,43.0,False,13.0,2119.0,315.0,0.0,261.0,Slix Kra,True,2919,1,3,0,1,0,D,96,S,Group_CD,Kra,8,3,1,2708.0,1,4,541.6,2119.0,0.004798818752307124,0.7822074566260613,0.11627906976744186,0.0,0.09634551495016612,2.6390573296152584,7.659171367666058,5.755742213586912,0.0,5.568344503761097,7.904334842085095,MiddleAge,0,0,1,0,116444.0,0,0,1,0-100,902.6666666666666,1.0,1.0
2919_02,Mars,False,F/555/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Soyos Kra,True,2919,2,3,0,0,0,F,555,S,Group_FG,Kra,9,3,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,0,500-600,0.0,2.0,3.0
2919_03,Mars,True,F/555/S,TRAPPIST-1e,6.0,False,0.0,0.0,0.0,0.0,0.0,Stmeal Kra,True,2919,3,3,0,0,1,F,555,S,Group_FG,Kra,10,3,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,1,0,0,500-600,0.0,2.0,2.0
2920_01,Earth,False,F/606/P,TRAPPIST-1e,23.0,False,0.0,179.0,569.0,0.0,0.0,Joelan Schwardson,True,2920,1,1,1,1,1,F,606,P,Group_FG,Schwardson,17,1,0,748.0,1,2,149.6,569.0,0.0,0.2389853137516689,0.7596795727636849,0.0,0.0,0.0,5.19295685089021,6.345636360828596,0.0,0.0,6.618738983517219,YoungAdult,0,0,1,0,17204.0,0,0,1,600-700,748.0,1.0,1.0
2925_01,Mars,False,F/609/P,TRAPPIST-1e,43.0,False,336.0,11.0,796.0,15.0,0.0,Cines Minen,True,2925,1,2,0,1,0,F,609,P,Group_FG,Minen,11,2,1,1158.0,1,4,231.6,796.0,0.2899050905953408,0.009490940465918895,0.6867989646246765,0.012942191544434857,0.0,5.820082930352362,2.4849066497880004,6.680854678790215,2.772588722239781,0.0,7.055312843339752,MiddleAge,0,0,1,0,49794.0,0,0,0,600-700,579.0,1.0,1.0
2925_02,Mars,True,F/609/P,55 Cancri e,23.0,False,0.0,0.0,0.0,0.0,0.0,Goleer Minen,True,2925,2,2,0,0,1,F,609,P,Group_FG,Minen,12,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,0,600-700,0.0,2.0,2.0
2926_01,Mars,False,G/734/S,TRAPPIST-1e,43.0,False,828.0,25.0,545.0,107.0,0.0,Kad Homin,False,2926,1,1,1,1,1,Unknown,-1,Unknown,Unknown,Homin,9,1,0,1505.0,1,4,301.0,828.0,0.549800796812749,0.016600265604249667,0.3618857901726428,0.07104913678618859,0.0,6.720220155135295,3.258096538021482,6.302618975744905,4.68213122712422,0.0,7.317212408359839,MiddleAge,0,0,1,0,64715.0,0,0,-1,Unknown,1505.0,1.0,1.0
2927_01,Mars,True,F/611/P,55 Cancri e,41.0,False,0.0,0.0,0.0,0.0,0.0,Caw Panad,True,2927,1,1,1,1,1,F,611,P,Group_FG,Panad,9,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,600-700,0.0,1.0,1.0
2928_01,Europa,False,B/92/P,55 Cancri e,54.0,True,0.0,2062.0,2.0,19.0,1618.0,Menkibi Mander,False,2928,1,3,0,1,0,B,92,P,Group_AB,Mander,14,2,1,3701.0,1,4,740.2,2062.0,0.0,0.5569962182603998,0.0005402485143165856,0.005132360886007563,0.43706104808211776,0.0,7.631916513071252,1.0986122886681098,2.995732273553991,7.389563953677635,8.216628493133443,Senior,0,0,1,1,199854.0,0,1,1,0-100,1850.5,1.0,1.0
2928_02,Europa,True,B/92/P,TRAPPIST-1e,51.0,False,0.0,0.0,0.0,0.0,0.0,Photope Caltilter,True,2928,2,3,0,0,0,B,92,P,Group_AB,Caltilter,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior,0,0,1,1,0.0,1,0,1,0-100,0.0,2.0,2.0
2928_03,Europa,True,B/92/P,TRAPPIST-1e,44.0,False,0.0,0.0,0.0,0.0,0.0,Gluinol Mander,True,2928,3,3,0,0,1,B,92,P,Group_AB,Mander,14,2,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,1,0-100,0.0,2.0,3.0
2929_01,Earth,True,G/467/S,PSO J318.5-22,48.0,False,0.0,0.0,0.0,0.0,0.0,Alancy Mcbritts,True,2929,1,1,1,1,1,G,467,S,Group_FG,Mcbritts,15,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,400-500,0.0,1.0,1.0
2930_01,Earth,False,G/474/P,TRAPPIST-1e,45.0,False,0.0,9.0,0.0,857.0,16.0,Cary Mejiaddox,False,2930,1,1,1,1,1,G,474,P,Group_FG,Mejiaddox,14,1,0,882.0,1,3,220.5,857.0,0.0,0.010192525481313703,0.0,0.970554926387316,0.01812004530011325,0.0,2.302585092994046,0.0,6.754604099487962,2.833213344056216,6.78332520060396,MiddleAge,0,0,1,0,39690.0,0,0,1,400-500,882.0,1.0,1.0
2934_01,Earth,False,F/557/S,PSO J318.5-22,20.0,False,0.0,689.0,0.0,0.0,0.0,Adriet Moodman,False,2934,1,1,1,1,1,F,557,S,Group_FG,Moodman,14,1,0,689.0,1,1,137.8,689.0,0.0,0.9985507246376811,0.0,0.0,0.0,0.0,6.536691597591305,0.0,0.0,0.0,6.536691597591305,YoungAdult,0,0,1,0,13780.0,0,0,0,500-600,689.0,1.0,1.0
2935_01,Europa,False,T/2/P,TRAPPIST-1e,33.0,False,0.0,28.0,0.0,6841.0,543.0,Alraium Disivering,False,2935,1,1,1,1,1,T,2,P,Group_T,Unknown,0,1,0,7412.0,1,3,1482.4,6841.0,0.0,0.003777148253068933,0.0,0.9228382571158775,0.07324969647915823,0.0,3.367295829986474,0.0,8.830835365537549,6.298949246855942,8.910990494656719,MiddleAge,0,0,1,0,244596.0,0,0,1,0-100,7412.0,1.0,1.0
2936_01,Earth,False,G/468/S,TRAPPIST-1e,21.0,False,15.0,30.0,11.0,2.0,388.0,Jimmyn Berreranks,False,2936,1,1,1,1,1,G,468,S,Group_FG,Berreranks,17,1,0,446.0,1,5,89.2,388.0,0.03355704697986577,0.06711409395973154,0.024608501118568233,0.0044742729306487695,0.8680089485458613,2.772588722239781,3.4339872044851463,2.4849066497880004,1.0986122886681098,5.963579343618446,6.102558594613569,YoungAdult,0,0,1,0,9366.0,0,0,1,400-500,446.0,1.0,1.0
2938_01,Europa,True,C/100/P,TRAPPIST-1e,68.0,False,0.0,0.0,0.0,0.0,0.0,Taban Aroodint,True,2938,1,1,1,1,1,C,100,P,Group_AB,Aroodint,14,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior,0,0,1,1,0.0,1,0,1,0-100,0.0,1.0,1.0
2940_01,Earth,False,F/615/P,PSO J318.5-22,23.0,False,5.0,308.0,363.0,7.0,0.0,Melica Casonston,True,2940,1,1,1,1,1,F,615,P,Group_FG,Casonston,16,1,0,683.0,1,4,136.6,363.0,0.007309941520467836,0.4502923976608187,0.5307017543859649,0.01023391812865497,0.0,1.791759469228055,5.733341276897746,5.8971538676367405,2.0794415416798357,0.0,6.52795791762255,YoungAdult,0,0,1,0,15709.0,0,0,0,600-700,683.0,1.0,1.0
2941_01,Earth,False,G/477/P,TRAPPIST-1e,16.0,False,24.0,0.0,13.0,717.0,0.0,Coreee Beasleyes,False,2941,1,1,1,1,1,G,477,P,Group_FG,Beasleyes,16,1,0,754.0,1,3,150.8,717.0,0.031788079470198675,0.0,0.017218543046357615,0.9496688741721855,0.0,3.2188758248682006,0.0,2.6390573296152584,6.576469569048224,0.0,6.626717749249025,Teen,0,1,0,0,12064.0,0,0,0,400-500,754.0,1.0,1.0
2942_01,Earth,False,F/558/S,TRAPPIST-1e,35.0,False,198.0,44.0,97.0,30.0,510.0,Tany Watkinsley,False,2942,1,1,1,1,1,F,558,S,Group_FG,Watkinsley,15,1,0,879.0,1,5,175.8,510.0,0.225,0.05,0.11022727272727273,0.03409090909090909,0.5795454545454546,5.293304824724492,3.8066624897703196,4.584967478670572,3.4339872044851463,6.236369590203704,6.779921907472252,MiddleAge,0,0,1,0,30765.0,0,0,1,500-600,879.0,1.0,1.0
2943_01,Earth,True,G/478/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Allene Belley,False,2943,1,1,1,1,1,G,478,P,Group_FG,Belley,13,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,1,400-500,0.0,1.0,1.0
2944_01,Earth,False,F/559/S,TRAPPIST-1e,51.0,False,214.0,3.0,16.0,569.0,0.0,Min Nichoan,False,2944,1,4,0,1,0,F,559,S,Group_FG,Nichoan,11,4,1,802.0,1,4,160.4,569.0,0.26650062266500624,0.0037359900373599006,0.019925280199252802,0.7085927770859277,0.0,5.3706380281276624,1.3862943611198906,2.833213344056216,6.345636360828596,0.0,6.688354713946762,Senior,0,0,1,1,40902.0,0,0,0,500-600,200.5,1.0,1.0
2944_02,Earth,False,G/469/S,PSO J318.5-22,2.0,False,0.0,0.0,0.0,0.0,0.0,Ernard Nichoan,False,2944,2,4,0,0,0,G,469,S,Group_FG,Nichoan,14,4,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,0,400-500,0.0,2.0,3.0
2944_03,Earth,True,G/469/S,55 Cancri e,29.0,False,0.0,0.0,0.0,0.0,0.0,Sta Nichoan,False,2944,3,4,0,0,0,G,469,S,Group_FG,Nichoan,11,4,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,0,400-500,0.0,2.0,2.0
2944_04,Earth,False,G/469/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Terta Nichoan,True,2944,4,4,0,0,1,G,469,S,Group_FG,Nichoan,13,4,1,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Child,1,0,0,0,0.0,0,0,0,400-500,0.0,2.0,4.0
2945_01,Earth,True,G/479/P,55 Cancri e,39.0,False,0.0,0.0,0.0,0.0,0.0,Jeanie Moodsey,True,2945,1,1,1,1,1,G,479,P,Group_FG,Moodsey,14,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,400-500,0.0,1.0,1.0
2948_01,Europa,False,C/112/S,TRAPPIST-1e,55.0,False,0.0,1971.0,77.0,577.0,1050.0,Tabiton Prearright,True,2948,1,1,1,1,1,C,112,S,Group_AB,Prearright,18,1,0,3675.0,1,4,735.0,1971.0,0.0,0.5361806311207835,0.020946681175190423,0.15696409140369968,0.28563656147986943,0.0,7.586803535162581,4.356708826689592,6.359573868672378,6.957497370876951,8.209580483475577,Senior,0,0,1,1,202125.0,0,0,1,100-200,3675.0,1.0,1.0
2949_01,Earth,True,G/482/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Florey Boltertley,False,2949,1,1,1,1,1,G,482,P,Group_FG,Boltertley,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YoungAdult,0,0,1,0,0.0,1,0,1,400-500,0.0,1.0,1.0
2950_01,Earth,False,F/617/P,TRAPPIST-1e,20.0,False,310.0,0.0,374.0,0.0,5.0,Lawren Fielsenders,False,2950,1,1,1,1,1,F,617,P,Group_FG,Fielsenders,18,1,0,689.0,1,3,137.8,374.0,0.4492753623188406,0.0,0.5420289855072464,0.0,0.007246376811594203,5.739792912179234,0.0,5.926926025970411,0.0,1.791759469228055,6.536691597591305,YoungAdult,0,0,1,0,13780.0,0,0,0,600-700,689.0,1.0,1.0
2953_01,Earth,False,E/179/P,55 Cancri e,25.0,False,0.0,641.0,0.0,2.0,0.0,Eilan Solivers,True,2953,1,1,1,1,1,E,179,P,Group_CD,Solivers,14,1,0,643.0,1,2,128.6,641.0,0.0,0.9953416149068323,0.0,0.003105590062111801,0.0,0.0,6.464588303689961,0.0,1.0986122886681098,0.0,6.467698726104354,YoungAdult,0,0,1,0,16075.0,0,0,0,100-200,643.0,1.0,1.0
2954_01,Earth,False,F/619/P,55 Cancri e,18.0,False,235.0,0.0,101.0,0.0,316.0,Karlie Gordanieves,True,2954,1,1,1,1,1,F,619,P,Group_FG,Gordanieves,18,1,0,652.0,1,3,130.4,316.0,0.35987748851454826,0.0,0.1546707503828484,0.0,0.48392036753445633,5.4638318050256105,0.0,4.624972813284271,0.0,5.75890177387728,6.481577129276431,YoungAdult,0,1,0,0,11736.0,0,0,0,600-700,652.0,1.0,1.0
2956_01,Earth,False,G/470/S,PSO J318.5-22,28.0,False,3.0,141.0,0.0,0.0,1689.0,Tonnie Houseson,False,2956,1,1,1,1,1,G,470,S,Group_FG,Houseson,15,1,0,1833.0,1,3,366.6,1689.0,0.0016357688113413304,0.07688113413304253,0.0,0.0,0.920937840785169,1.3862943611198906,4.955827057601261,0.0,0.0,7.432483807917119,7.51425465281641,YoungAdult,0,0,1,0,51324.0,0,0,1,400-500,1833.0,1.0,1.0
2958_01,Earth,False,F/561/S,TRAPPIST-1e,26.0,False,1822.0,0.0,4.0,107.0,1204.0,Min Parrett,False,2958,1,1,1,1,1,F,561,S,Group_FG,Parrett,11,1,0,3137.0,1,4,627.4,1822.0,0.5806246016571064,0.0,0.0012746972594008922,0.03409815168897387,0.38368387507966856,7.508238774678663,0.0,1.6094379124341003,4.68213122712422,7.094234845924755,8.051340933292979,YoungAdult,0,0,1,0,81562.0,0,0,0,500-600,3137.0,1.0,1.0
2959_01,Earth,False,F/620/P,PSO J318.5-22,28.0,False,1.0,0.0,933.0,614.0,0.0,Alraium Disivering,False,2959,1,1,1,1,1,F,620,P,Group_FG,Unknown,0,1,0,1548.0,1,3,309.6,933.0,0.0006455777921239509,0.0,0.6023240800516462,0.39638476436410586,0.0,0.6931471805599453,0.0,6.839476438228843,6.421622267806518,0.0,7.3453648404168685,YoungAdult,0,0,1,0,43344.0,0,0,1,600-700,1548.0,1.0,1.0
2960_01,Earth,False,F/562/S,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Gracia Carterson,False,2960,1,1,1,1,1,F,562,S,Group_FG,Carterson,16,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Senior,0,0,1,1,0.0,0,0,1,500-600,0.0,1.0,1.0
2961_01,Earth,False,F/621/P,TRAPPIST-1e,56.0,False,0.0,54.0,0.0,724.0,0.0,Evaned Kellynn,False,2961,1,1,1,1,1,F,621,P,Group_FG,Kellynn,14,1,0,778.0,1,2,155.6,724.0,0.0,0.0693196405648267,0.0,0.9293966623876765,0.0,0.0,4.007333185232471,0.0,6.586171654854675,0.0,6.658011045870748,Senior,0,0,1,1,43568.0,0,0,0,600-700,778.0,1.0,1.0
2962_01,Mars,False,E/180/P,TRAPPIST-1e,25.0,False,1228.0,0.0,132.0,0.0,0.0,Cints Backe,False,2962,1,1,1,1,1,E,180,P,Group_CD,Backe,11,1,0,1360.0,1,2,272.0,1228.0,0.9022777369581191,0.0,0.09698750918442321,0.0,0.0,7.113956109566034,0.0,4.890349128221754,0.0,0.0,7.215975002651466,YoungAdult,0,0,1,0,34000.0,0,0,1,100-200,1360.0,1.0,1.0
2964_01,Europa,False,A/35/S,TRAPPIST-1e,26.0,False,2050.0,8525.0,0.0,270.0,636.0,Izarfik Holiabler,False,2964,1,1,1,1,1,A,35,S,Group_A,Holiabler,17,1,0,11481.0,1,4,2296.2,8525.0,0.1785403239853684,0.7424664692562272,0.0,0.023515067061487545,0.05539104685594844,7.62608275807238,9.050875597325156,0.0,5.602118820879701,6.456769655572163,9.348535870727583,YoungAdult,0,0,1,0,298506.0,0,0,0,0-100,11481.0,1.0,1.0
2965_01,Earth,False,F/622/P,TRAPPIST-1e,14.0,False,0.0,0.0,709.0,258.0,3.0,Amandy Munozanson,False,2965,1,1,1,1,1,F,622,P,Group_FG,Munozanson,17,1,0,970.0,1,3,194.0,709.0,0.0,0.0,0.7301750772399588,0.26570545829042225,0.003089598352214212,0.0,0.0,6.565264970035361,5.556828061699537,1.3862943611198906,6.878326468291325,Teen,0,1,0,0,13580.0,0,0,1,600-700,970.0,1.0,1.0
2966_01,Earth,False,E/181/P,TRAPPIST-1e,21.0,False,2.0,417.0,323.0,0.0,84.0,Deaney Avisley,True,2966,1,1,1,1,1,E,181,P,Group_CD,Avisley,14,1,0,826.0,1,4,165.2,417.0,0.0024183796856106408,0.5042321644498187,0.3905683192261185,0.0,0.10157194679564692,1.0986122886681098,6.035481432524756,5.780743515792329,0.0,4.442651256490317,6.717804695023691,YoungAdult,0,0,1,0,17346.0,0,0,0,100-200,826.0,1.0,1.0
2968_01,Earth,True,G/485/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Evendy Sosalinson,True,2968,1,1,1,1,1,G,485,P,Group_FG,Sosalinson,17,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,400-500,0.0,1.0,1.0
2969_01,Earth,False,G/486/P,TRAPPIST-1e,37.0,False,221.0,0.0,32.0,38.0,516.0,Russey Miley,False,2969,1,1,1,1,1,G,486,P,Group_FG,Miley,12,1,0,807.0,1,4,161.4,516.0,0.27351485148514854,0.0,0.039603960396039604,0.04702970297029703,0.6386138613861386,5.402677381872279,0.0,3.4965075614664802,3.6635616461296463,6.248042874508429,6.694562058521095,MiddleAge,0,0,1,0,29859.0,0,0,1,400-500,807.0,1.0,1.0
2970_01,Earth,False,G/734/S,TRAPPIST-1e,27.0,False,740.0,82.0,6.0,0.0,1.0,Dwin Adkinson,False,2970,1,1,1,1,1,Unknown,-1,Unknown,Unknown,Adkinson,13,1,0,829.0,1,4,207.25,740.0,0.891566265060241,0.09879518072289156,0.007228915662650603,0.0,0.0012048192771084338,6.608000625296087,4.418840607796598,1.9459101490553132,0.0,0.6931471805599453,6.721425700790643,YoungAdult,0,0,0,0,15830.0,0,0,-1,Unknown,829.0,1.0,1.0
2971_01,Europa,False,T/3/P,TRAPPIST-1e,38.0,False,0.0,3135.0,0.0,26.0,3.0,Pent Sessiouse,True,2971,1,1,1,1,1,T,3,P,Group_T,Sessiouse,14,1,0,3164.0,1,3,632.8,3135.0,0.0,0.990521327014218,0.0,0.008214849921011059,0.0009478672985781991,0.0,8.0507033814703,0.0,3.295836866004329,1.3862943611198906,8.059908334578276,MiddleAge,0,0,1,0,120232.0,0,0,0,0-100,3164.0,1.0,1.0
2972_01,Earth,False,E/182/P,TRAPPIST-1e,14.0,False,0.0,1.0,1441.0,0.0,190.0,Danna Yorkland,True,2972,1,1,1,1,1,E,182,P,Group_CD,Yorkland,14,1,0,1632.0,1,3,326.4,1441.0,0.0,0.000612369871402327,0.8824249846907533,0.0,0.11635027556644213,0.0,0.6931471805599453,7.273786317844895,0.0,5.25227342804663,7.398174092970465,Teen,0,1,0,0,22848.0,0,0,1,100-200,1632.0,1.0,1.0
2975_01,Earth,False,F/564/S,PSO J318.5-22,20.0,False,0.0,0.0,585.0,0.0,10.0,Elanda Hermanapp,False,2975,1,1,1,1,1,F,564,S,Group_FG,Hermanapp,16,1,0,595.0,1,2,119.0,585.0,0.0,0.0,0.9815436241610739,0.0,0.016778523489932886,0.0,0.0,6.373319789577012,0.0,2.3978952727983707,6.39024066706535,YoungAdult,0,0,1,0,11900.0,0,0,1,500-600,595.0,1.0,1.0
2979_01,Europa,False,B/93/P,TRAPPIST-1e,33.0,False,0.0,0.0,0.0,0.0,0.0,Sadirux Urablele,False,2979,1,1,1,1,1,B,93,P,Group_AB,Urablele,16,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,0,0,0,0-100,0.0,1.0,1.0
2982_01,Europa,True,B/111/S,55 Cancri e,33.0,False,0.0,0.0,0.0,0.0,0.0,Tarino Unrespery,True,2982,1,1,1,1,1,B,111,S,Group_AB,Unrespery,16,1,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MiddleAge,0,0,1,0,0.0,1,0,0,100-200,0.0,1.0,1.0
2983_01,Earth,False,E/183/P,TRAPPIST-1e,13.0,False,0.0,0.0,31.0,0.0,810.0,Mamina Monsoney,True,2983,1,1,1,1,1,E,183,P,Group_CD,Monsoney,15,1,0,841.0,1,2,168.2,810.0,0.0,0.0,0.03681710213776722,0.0,0.9619952494061758,0.0,0.0,3.4657359027997265,0.0,6.698268054115413,6.7357800142423265,Teen,0,1,0,0,10933.0,0,0,0,100-200,841.0,1.0,1.0
2984_01,Europa,False,D/97/S,TRAPPIST-1e,37.0,False,0.0,210.0,0.0,4114.0,0.0,Teron Healted,False,2984,1,1,1,1,1,D,97,S,Group_CD,Healted,13,1,0,4324.0,1,2,864.8,4114.0,0.0,0.048554913294797684,0.0,0.9512138728323699,0.0,0.0,5.351858133476067,0.0,8.32239411311117,0.0,8.37216741936598,MiddleAge,0,0,1,0,159988.0,0,0,0,0-100,4324.0,1.0,1.0
